Day,Started Sessions,Completed Sessions,Microsessions,AVG session duration (minutes),AVG charging duration (minutes),AVG session idle (minutes),Energy delivered (kWh),AVG kWh delivered per session (kWh),Max kWh delivered per session (kWh),Max kW hour (kW),GHGs avoided (lbs),Gasoline avoided (Gal),Electric miles provided (mi),Potential revenue ($),Collected revenue ($),Discounts granted ($),Utilization (%),Max Utilization (%),Faulted Stations,Time in Faulted State (hours),Uptime (%)
2022-06-07,48,51,7,971.4248366013072,88.33163369200588,883.0932029093013,496.33704,13.061500080216272,48.38,-1am,775.47191413,39.58074269,883.80417148,1700.3948,153.57925,1546.81555,23.291666666666668,35.00 % on 10 am through 11 am,-,0.00,-
2022-06-08,51,48,6,165.92604166666666,90.27960685094197,75.64643481572469,633.0455,17.584596155845148,111.46,-1am,989.0638136,50.48265397,1127.23453731,156.3476,125.70945,30.638149999999996,23.45833333333334,31.00 % on 07 am through 08 am,-,0.00,-
2022-06-09,42,42,3,303.6265873015873,91.41066893168859,212.2159183698987,417.54373,12.280699773760075,25.499273,-1am,652.36605258,33.29731534,743.50060666,85.413635,85.413635,0,24.791666666666664,35.00 % on 08 am through 09 am,-,0.00,-
2022-06-10,36,35,3,170.68333333333334,99.12615375427973,71.55717957905361,421.8377,15.065632058922867,44.43,-1am,659.07490739,33.63974097,751.14667837,66.60322,66.60322,0,25.08333333333333,33.00 % on 07 am through 09 am,-,0.00,-
2022-06-11,17,16,4,69.28333333333333,52.604206377267836,16.679126956065495,103.87558,8.656298243751129,18.18,-1am,162.29414362,8.28363042,184.96639082,15.498972,15.498972,0,21.708333333333332,25.00 % on 08 am through 09 am,-,0.00,-
2022-06-12,39,48,8,4034.9763888888892,88.67508268174198,3946.3013062071473,431.0773,10.26374427451741,54.34,-1am,673.51076391,34.3765593,767.59920229,103.64608,103.64608,0,24.041666666666668,31.00 % on 12 pm through 01 pm,-,0.00,-
2022-06-13,72,62,23,119.81532258064516,46.5350793296291,73.28024325101606,251.60577,7.62441761578278,24.74,-1am,393.1062813,20.06447724,448.02263618,44.005585,44.005585,0,25.125000000000004,33.00 % on 09 am through 10 am,-,0.00,-
2022-06-14,53,52,11,219.49134615384617,80.59141931243431,138.89992684141185,444.25024,12.340285619798427,43.02339,-1am,694.09203062,35.42704457,791.05564092,97.73403,97.73403,0,29.291666666666654,42.00 % on 08 am through 09 am,-,0.00,-
2022-06-15,59,58,8,305.4244252873563,75.19840161992215,230.22602366743416,537.48047,12.215466350317001,40.62821,-1am,839.75398829,42.86175415,957.06635449,247.36972,95.84819,151.52152999999998,31.83333333333333,43.00 % on 08 am through 09 am,-,0.00,-
2022-06-16,57,56,15,517.2642857142857,53.03876999616623,464.2255157181195,371.836,10.93635152850081,48.85,-1am,580.95276279,29.6523206,662.11098794,372.28976,93.81263,278.47713,30.416666666666664,38.00 % on 07 am through 08 am,-,0.00,-
2022-06-17,44,44,6,365.4257575757576,72.62683655709931,292.7989210186583,444.85672,13.901772902201628,40.45,-1am,695.03958877,35.47540874,792.13557152,63.52525,63.52525,0,30.416666666666664,38.00 % on 07 am through 08 am,-,0.00,-
2022-06-18,31,30,6,79.64611111111111,52.5027567768097,27.143354334301414,177.23135,9.327966243812913,24.65,-1am,276.90444829,14.13343735,315.58758227,36.489464,36.489464,0,29.208333333333325,37.00 % on 02 pm through 03 pm,-,0.00,-
2022-06-19,31,31,7,77.73010752688172,45.80384529918753,31.926262227694195,237.6054,11.31454214968142,43.82,-1am,371.23224643,18.94800799,423.09283161,38.90184,38.90184,0,29.249999999999993,35.00 % on 09 am through 10 am,-,0.00,-
2022-06-20,36,36,14,402.19814814814816,50.09006067381964,352.1080874743285,246.46057,12.97160895011927,39.463257,-1am,385.06747345,19.65416968,438.86081899,1247.5071,52.09419,1195.41291,28.041666666666654,32.00 % on 07 am through 08 am,-,0.00,-
2022-06-21,46,47,6,998.732269503546,75.35646333626822,923.3758061672778,322.03296,12.385884936039265,49.965214,-1am,503.14100254,25.68074252,573.42904209,167.74292,47.055035,120.687885,29.624999999999996,35.00 % on 10 am through 11 am,-,0.00,-
2022-06-22,51,48,3,1952.7895833333334,103.63537682559756,1849.1542065077358,499.60034,12.185372254379638,39.452114,-1am,780.57046067,39.84097682,889.61497728,96.33568,93.50595,2.829729999999998,29.79166666666666,38.00 % on 09 am through 10 am,-,0.00,-
2022-06-23,54,55,10,757.0527272727272,82.47867726817276,674.5740500045545,412.65198,12.136822581291199,41.43,-1am,644.72323242,32.90721933,734.79009605,314.84644,70.12927,244.71716999999995,29.291666666666664,37.00 % on 10 am through 11 am,-,0.00,-
2022-06-24,56,58,5,289.3336206896552,71.3404516258459,217.99316906380932,466.43274,10.600743619061012,42.46,-1am,728.74974171,37.19600347,830.55498201,178.51262,175.42265,3.089969999999994,29.625,38.00 % on 07 am through 08 am,-,0.00,-
2022-06-25,24,21,4,99.64841269841268,79.95238095238095,19.696031746031736,225.00163,13.235389344832477,38.41,-1am,351.54024511,17.94291158,400.64988739,49.541225,49.541225,0,25.583333333333336,32.00 % on 02 pm through 03 pm,-,0.00,-
2022-06-26,34,37,9,128.209009009009,55.139707996608976,73.06930101240003,264.9894,13.946811525445236,51.75,-1am,414.01672791,21.13176413,471.85424065,100.924644,100.924644,0,25.916666666666664,33.00 % on 12 pm through 01 pm,-,0.00,-
2022-06-27,55,54,8,446.7293209876543,62.337998949009695,384.3913220386446,370.21713,8.609699607342495,47.8,-1am,578.42345686,29.52322269,659.22834179,70.4875,70.4875,0,28.79166666666666,37.00 % on 02 pm through 03 pm,-,0.00,-
2022-06-28,51,50,8,333.40400000000005,76.9616959602038,256.4423040397962,390.08807,12.583486806481115,38.81,-1am,609.46961025,31.10784463,694.611596,105.68552,105.68552,0,30.5,41.00 % on 09 am through 10 am,-,0.00,-
2022-06-29,48,47,7,384.2368794326241,75.836946899502,308.3999325331221,385.85376,12.057930905371904,45.19,-1am,602.85396762,30.77017663,687.07175807,816.4756,110.16511,706.31049,29.666666666666664,36.00 % on 07 am through 08 am,-,0.00,-
2022-06-30,51,50,7,573.4603333333333,82.19503425502778,491.26529907830553,397.12268,11.346360619352865,38.17,-1am,620.46041295,31.6688245,707.13779728,61.767326,61.767326,0,32.458333333333336,40.00 % on 01 pm through 02 pm,-,0.00,-
2022-07-01,43,44,2,1141.7405303030305,99.87167801080328,1041.8688522922273,499.94803,15.62337586004287,104.64,-1am,781.11368797,39.8687036,890.23409262,393.2646,118.34086,274.92373999999995,34.416666666666664,42.00 % on 09 am through 10 am,-,0.00,-
2022-07-02,39,38,10,155.15701754385964,49.21062673853155,105.9463908053281,228.374,10.874951049818524,28.644161,-1am,356.8092015,18.21184357,406.65490905,90.62804,90.62804,0,30.666666666666657,37.00 % on 01 pm through 02 pm,-,0.00,-
2022-07-03,32,34,4,148.4392156862745,59.50243215467415,88.93678353160035,294.81097,12.81786945729476,39.62,-1am,460.60964382,23.50990598,524.95611668,50.59763,50.59763,0,29.291666666666664,37.00 % on 02 pm through 03 pm,-,0.00,-
2022-07-04,28,28,11,106.56130952380953,55.22321380802563,51.33809571578389,60.18668,4.629744692902582,13.870924,-1am,94.03505317,4.79962868,107.17160833,11.432564,11.432564,0,28.208333333333325,35.00 % on 11 am through 12 pm,-,0.00,-
2022-07-05,49,48,6,1937.3381944444445,65.31614187624719,1872.0220525681973,312.7926,8.688683449420044,48.34,-1am,488.7039586,24.94386358,556.97516487,39.11513,39.11513,0,30.208333333333325,40.00 % on 12 pm through 01 pm,-,0.00,-
2022-07-06,55,57,9,874.3643274853802,82.20172106996614,792.1626064154141,499.16696,12.479175483225845,48.06,-1am,779.89335219,39.80641663,888.84327777,2854.2158,82.21031,2772.00549,31.250000000000007,43.00 % on 10 am through 11 am,-,0.00,-
2022-07-07,42,43,6,405.58410852713183,99.4555906310562,306.12851789607566,440.67947,13.353923655383175,53.41,-1am,688.5130961,35.14229103,784.69733766,81.35997,81.35997,0,28.87499999999999,35.00 % on 01 pm through 02 pm,-,0.00,-
2022-07-08,43,44,7,1276.0272727272727,86.54729333068386,1189.4799793965888,383.1476,12.359599702490208,68.04768,-1am,598.62589092,30.55437202,682.25302543,109.76269,109.76269,0,27.583333333333343,36.00 % on 08 am through 09 am,-,0.00,-
2022-07-09,49,37,10,782.3594594594595,39.07645662883381,743.2830028306256,197.75682,7.60603198735743,48.27,-1am,308.97323266,15.77025524,352.13632747,30.856924,30.856924,0,32.37500000000001,42.00 % on 04 pm through 05 pm,-,0.00,-
2022-07-10,18,20,4,172.86083333333332,64.98336537718772,107.8774679561456,162.22617,10.139134516066406,31.74236,-1am,253.46050855,12.93683883,288.86855949,98.250374,98.250374,0,35.79166666666667,41.00 % on 02 pm through 03 pm,-,0.00,-
2022-07-11,40,39,5,539.4491452991454,75.86730992264218,463.5818353765032,268.52893,12.78709097703298,32.55,-1am,419.54685338,21.41402641,478.15691631,42.37491,42.37491,0,39.24999999999999,47.00 % on 09 am through 10 am,-,0.00,-
2022-07-12,45,44,7,404.42348484848486,91.70262239864378,312.7208624498411,471.18307,16.82796792831297,76.07,-1am,736.17160871,37.57482184,839.01367264,182.25822,182.25822,0,40.666666666666664,48.00 % on 08 am through 09 am,-,0.00,-
2022-07-13,57,59,8,985.9118644067797,77.32056727975102,908.5912971270287,357.72968,9.668370312097093,45.12,-1am,558.91319272,28.5274023,636.99252316,75.29507,65.1969,10.098169999999996,39.45833333333333,47.00 % on 08 am through 09 am,-,0.00,-
2022-07-14,55,56,2,876.6229166666667,72.13083413328444,804.4920825333822,562.4877,12.783812717582226,73.8,-1am,878.82502864,44.85597311,1001.59556028,117.992676,117.992676,0,39.625,46.00 % on 10 am through 11 am,-,0.00,-
2022-07-15,64,61,11,1389.4948087431694,54.347128837877285,1335.147679905292,279.681,7.3600258276565,33.54,-1am,436.97073347,22.30335599,498.01488618,48.198143,48.198143,0,39.374999999999986,48.00 % on 02 pm through 03 pm,-,0.00,-
2022-07-16,48,48,15,96.4,53.90272517734104,42.497274822658966,375.96057,11.748767549885088,51.2,-1am,587.39694876,29.98123731,669.45541698,97.70908,97.70908,0,40.95833333333334,52.00 % on 12 pm through 01 pm,-,0.00,-
2022-07-17,31,32,7,104.17760416666667,44.43491263389588,59.74269153277079,380.08884,19.004442036151886,112.21,-1am,593.84691558,30.31044907,676.80643444,60.104877,60.104877,0,39.87499999999999,44.00 % on 10 am through 11 am,-,0.00,-
2022-07-18,31,29,1,540.0488505747127,94.08905654885302,445.95979402585965,171.4623,10.086016318054616,37.72943,-1am,267.89094358,13.67338044,305.31490455,48.67035,48.67035,0,40.33333333333335,47.00 % on 08 am through 09 am,-,0.00,-
2022-07-19,43,45,2,708.8433333333334,95.66659463529234,613.176738698041,594.5606,17.487079820212195,112.4,-1am,928.93539951,47.41364884,1058.70627442,1431.3951,131.07567,1300.31943,42.416666666666686,49.00 % on 07 am through 08 am,-,0.00,-
2022-07-20,48,43,7,419.281007751938,92.5912766375283,326.6897311144097,384.0759,12.802528981367747,54.15985,-1am,600.07625734,30.62839995,683.90600585,187.44858,112.89751,74.55107,43.12500000000001,54.00 % on 12 pm through 01 pm,-,0.00,-
2022-07-21,64,68,13,304.5019607843138,62.58475426599091,241.91720651832287,414.19412,8.6290447935462,42.46,-1am,647.13265618,33.03019836,737.53611267,150.26181,150.26181,0,36.958333333333336,52.00 % on 11 am through 12 pm,-,0.00,-
2022-07-22,48,47,2,887.595390070922,86.33171122665946,801.2636788442626,549.02826,17.157135732471943,50.27,-1am,857.79613726,43.7826407,977.62896448,81.99405,77.87361,4.120440000000002,37.375,47.00 % on 02 pm through 03 pm,-,0.00,-
2022-07-23,27,28,6,132.64583333333334,80.60418993972597,52.04164339360737,319.32678,15.966339634358883,59.43,-1am,498.91289459,25.46493631,568.61027383,117.45276,117.45276,0,40,44.00 % on 11 am through 12 pm,-,0.00,-
2022-07-24,34,35,7,114.25619047619048,56.39291170665196,57.863278769538525,348.96912,16.617577700387862,52.58,-1am,545.22578339,27.82878534,621.39300338,48.593887,48.593887,0,40.583333333333336,46.00 % on 05 pm through 06 pm,-,0.00,-
2022-07-25,48,48,5,1050.4614583333334,81.38365369770261,969.0778046356309,541.69617,16.92800474539399,54.23,-1am,846.34055485,43.19793808,964.57305447,71.52175,71.52175,0,41.50000000000001,52.00 % on 12 pm through 01 pm,-,0.00,-
2022-07-26,38,36,2,1510.5310185185185,170.2292666223314,1340.3017518961872,268.75748,10.336826456173394,30.3,-1am,419.90393756,21.43225229,478.56388461,710.6656,42.014748,668.650852,40.666666666666664,47.00 % on 01 pm through 02 pm,-,0.00,-
2022-07-27,43,45,7,550.0292592592593,86.38337996942026,463.64587928983906,343.51987,11.845512036619516,41.15,-1am,536.71193093,27.39423111,611.68977857,250.9173,161.45784,89.45946,41.50000000000001,47.00 % on 09 am through 10 am,-,0.00,-
2022-07-28,49,47,8,741.6578014184397,78.16846505564155,663.4893363627982,355.8307,12.27002259798886,55.9,-1am,555.94624579,28.37596682,633.61109822,177.90247,68.87431,109.02816,40.91666666666665,47.00 % on 01 pm through 02 pm,-,0.00,-
2022-07-29,38,37,5,2038.1315315315317,77.5586742255065,1960.572857306025,328.38596,13.135437814928009,70.99,-1am,513.06686475,26.18736692,584.74153229,48.875343,48.875343,0,40.58333333333335,48.00 % on 11 am through 12 pm,-,0.00,-
2022-07-30,29,28,10,68.57023809523808,64.97321482385908,3.597023271379001,206.41982,12.142343598253587,71.87006,-1am,322.50821524,16.46109221,367.56212672,76.339264,76.339264,0,38.66666666666668,41.00 % on 05 pm through 06 pm,-,0.00,-
2022-07-31,26,29,6,79.04655172413794,57.965451682299026,21.081100041838916,272.27505,16.01617954319676,57.41,-1am,425.39975294,21.71276335,484.82745712,37.51776,37.51776,0,38.54166666666666,43.00 % on 11 am through 12 pm,-,0.00,-
2022-08-01,45,44,5,524.8977272727273,75.83535723686218,449.06237003586506,500.71146,14.726806535577293,47.73,-1am,782.30646319,39.92958385,891.59349674,70.0668,70.0668,0,40.95833333333332,49.00 % on 02 pm through 03 pm,-,0.00,-
2022-08-02,57,58,8,860.4336206896552,78.87202347503312,781.5615972146221,573.83154,13.041628467321226,50.31,-1am,896.54852821,45.76059552,1021.79500603,1518.6058,113.24945,1405.35635,41.74999999999999,51.00 % on 10 am through 11 am,-,0.00,-
2022-08-03,49,48,6,228.59791666666666,96.84115659462081,131.75676007204584,523.3414,12.460509850638031,46.04,-1am,817.66324996,41.73422417,931.88957332,312.15244,94.0001,218.15234,42.66666666666667,52.00 % on 02 pm through 03 pm,-,0.00,-
2022-08-04,41,42,2,2367.040873015873,156.13108447241405,2210.909788543459,426.7746,11.53444849172563,49.33,-1am,666.78826944,34.0334375,759.93758548,119.62956,119.62956,0,41.291666666666686,49.00 % on 11 am through 12 pm,-,0.00,-
2022-08-05,37,35,5,290.57190476190476,93.73099341982886,196.8409113420759,333.58844,13.899520291015506,41.34,-1am,521.19516629,26.60224231,594.0053453,47.50727,47.50727,0,41.37500000000001,46.00 % on 07 am through 08 am,-,0.00,-
2022-08-06,32,32,14,57.375,47.83581856091817,9.53918143908183,279.7253,15.540294614103106,55.45,-1am,437.03994733,22.30688873,498.09376912,42.06646,42.06646,0,40.166666666666664,44.00 % on 12 pm through 01 pm,-,0.00,-
2022-08-07,35,35,11,67.22904761904762,43.38087996709915,23.848167651948472,234.48062,10.658210345289923,58.96,-1am,366.35012212,18.69882023,417.52868189,41.475723,41.475723,0,41.00000000000001,46.00 % on 06 pm through 07 pm,-,0.00,-
2022-08-08,39,38,6,603.2627192982457,106.45834993061267,496.804369367633,383.37292,14.19899742151783,66.12403,-1am,598.97792858,30.57234032,682.65424222,782.0459,105.98981,676.0560899999999,44.208333333333336,51.00 % on 12 pm through 01 pm,-,0.00,-
2022-08-09,43,45,9,1892.118148148148,88.94987363462094,1803.1682745135272,245.84967,8.19498954466253,29.1,-1am,384.11300954,19.60545304,437.77301791,232.92493,117.47011,115.45481999999998,43.12500000000001,51.00 % on 02 pm through 03 pm,-,0.00,-
2022-08-10,55,54,9,1236.0783950617285,75.85595252896533,1160.2224425327631,350.2189,7.613454831571763,56.35,-1am,547.17842687,27.92844992,623.61842822,390.95206,54.76625,336.18581,43.708333333333336,51.00 % on 03 pm through 04 pm,-,0.00,-
2022-08-11,45,49,9,755.4965986394558,117.68390494625584,637.8126936931999,337.45032,8.880271862996253,45.37,-1am,527.2289281,26.91021062,600.88201453,269.49265,153.47987,116.01278000000002,42.37500000000001,54.00 % on 08 am through 09 am,-,0.00,-
2022-08-12,53,54,2,412.016975308642,87.81478113245082,324.20219417619114,608.83624,13.23556937416003,68.77449,-1am,951.23951342,48.55206968,1084.12623942,151.0373,151.0373,0,42.58333333333334,51.00 % on 07 am through 08 am,-,0.00,-
2022-08-13,35,35,13,63.32,54.56109438941592,8.75890561058408,312.31805,14.872288703918457,44.91,-1am,487.96252653,24.90602026,556.13015587,50.60678,50.60678,0,39.54166666666666,46.00 % on 10 am through 11 am,-,0.00,-
2022-08-14,20,19,2,85.24561403508773,68.15344227573328,17.092171759354443,190.40515,14.646549307383024,32.61,-1am,297.48705865,15.1839912,339.04555227,32.349415,32.349415,0,38.54166666666667,42.00 % on 10 am through 11 am,-,0.00,-
2022-08-15,38,40,3,682.4912499999999,86.16687245686849,596.3243775431314,484.90082,15.153151836246252,106.67,-1am,757.60408098,38.66875336,863.44022898,73.89904,73.89904,0,40.5,48.00 % on 08 am through 09 am,-,0.00,-
2022-08-16,41,42,7,407.89682539682536,97.60119047619047,310.2956349206349,409.58026,12.79938393534394,66.66,-1am,639.92400851,32.66226289,729.32042779,72.332924,69.80989,2.5230340000000098,41.58333333333333,53.00 % on 01 pm through 02 pm,-,0.00,-
2022-08-17,36,34,0,509.1637254901961,127.72053007238053,381.44319541781556,298.257,10.284724512371808,36.68,-1am,465.99368585,23.78471204,531.09230126,1040.0646,68.25303,971.81157,41.41666666666665,51.00 % on 02 pm through 03 pm,-,0.00,-
2022-08-18,45,46,7,352.6605072463768,66.07424860415252,286.5862586422243,329.10062,9.679430558400995,56.85,-1am,514.18344223,26.24435798,586.01409395,149.18594,36.568176,112.617764,40.45833333333333,48.00 % on 08 am through 09 am,-,0.00,-
2022-08-19,46,46,8,466.7855072463768,82.03073173191235,384.7547755144645,282.12643,8.549286456496427,45.27,-1am,440.79144828,22.49836851,502.3693491,41.059475,41.059475,0,42.25000000000001,54.00 % on 10 am through 11 am,-,0.00,-
2022-08-20,28,29,8,57.33793103448276,42.21551722384047,15.122413810642286,233.71254,13.747795399497537,44.38,-1am,365.15008179,18.63756916,416.16099773,31.091423,31.091423,0,40.041666666666664,46.00 % on 12 pm through 01 pm,-,0.00,-
2022-08-21,20,18,3,90.74166666666666,67.78696650752315,22.954700159143513,198.11835,15.239873042473427,35.84,-1am,309.53808343,15.7990857,352.78008705,40.48949,40.48949,0,39.79166666666667,44.00 % on 12 pm through 01 pm,-,0.00,-
2022-08-22,42,36,3,3100.511111111111,94.14353651823822,3006.3675745928726,381.5311,15.261244859907311,40.61,-1am,596.10028785,30.4254631,679.37459942,74.26994,74.26994,0,41.58333333333334,48.00 % on 07 am through 08 am,-,0.00,-
2022-08-23,47,48,5,907.3503472222222,92.9076464385622,814.44270078366,410.6886,10.016796021405664,36.79,-1am,641.65566759,32.75064823,731.29399704,761.0675,77.95761,683.10989,42.83333333333334,52.00 % on 09 am through 10 am,-,0.00,-
2022-08-24,45,47,13,190.65248226950357,75.71386116514815,114.93862110435542,274.79883,8.327238414390719,31.03913,-1am,429.342881,21.91402395,489.32143422,86.588425,66.32216,20.266265000000004,42.875,53.00 % on 10 am through 11 am,-,0.00,-
2022-08-25,55,55,11,3795.9745454545455,129.7551864346591,3666.2193590198863,362.50012,9.06250341650375,42.91,-1am,566.36647937,28.90782436,645.48702272,334.7315,71.21244,263.51905999999997,42.70833333333334,54.00 % on 10 am through 11 am,-,0.00,-
